feature,pass_count,fail_count,pass_mean,fail_mean,mean_difference_fail_minus_pass,pass_median,fail_median,overall_std,standardized_mean_difference,abs_standardized_mean_difference,missing_rate,missing_count
feature_102,1457,104,0.0018416609471516828,-0.009071153846153847,-0.010912814793305529,0.0,-0.015349999999999999,0.06296766399989996,-0.1733082363246454,0.1733082363246454,0.0038289725590299937,6
feature_175,1462,104,0.776713269493844,0.7967451923076924,0.020031922813848357,0.7661,0.799,0.11632213822392524,0.1722107512783682,0.1722107512783682,0.0006381620931716656,1
feature_351,1439,104,0.027299861014593467,0.031519230769230765,0.004219369754637298,0.0251,0.02615,0.024562918063232752,0.17177803320335555,0.17177803320335555,0.015315890236119975,24
feature_417,1461,104,8.237010814510608,7.543214423076924,-0.6937963914336844,7.4552,6.73745,4.0545151785465565,-0.1711169796834731,0.1711169796834731,0.0012763241863433313,2
feature_416,1454,104,3.4160290921595595,3.2410451923076926,-0.1749838998518669,3.2383,3.0709,1.0354331579490537,-0.16899584343857435,0.16899584343857435,0.00574345883854499,9
feature_227,1461,104,0.019005407255304585,0.02080576923076923,0.0018003619754646434,0.0164,0.01745,0.010755712754397951,0.16738658019000047,0.16738658019000047,0.0012763241863433313,2
feature_453,1462,104,5.485977154582763,5.109446153846154,-0.37653100073660895,5.2529,4.696400000000001,2.2508044285391753,-0.16728730224730648,0.16728730224730648,0.0006381620931716656,1
feature_446,1462,104,1.1730511627906979,1.202444230769231,0.029393067978533027,1.1566,1.2026,0.17615820845233035,0.16685607918456435,0.16685607918456435,0.0006381620931716656,1
feature_037,1462,104,66.2179221614227,66.26838653846153,0.05046437703882134,66.229,66.27945,0.3041407986805711,0.16592439178744442,0.16592439178744442,0.0006381620931716656,1
feature_334,1457,104,0.16648064516129032,0.1947471153846154,0.02826647022332507,0.1291,0.1351,0.17288255254879842,0.1635009999944701,0.1635009999944701,0.0038289725590299937,6
feature_479,1457,104,3.2553563486616333,3.676194230769231,0.42083788210759776,3.1776,3.2996499999999997,2.638608319672745,0.1594923653389346,0.1594923653389346,0.0038289725590299937,6
feature_317,1462,104,0.17339555403556772,0.16185480769230767,-0.01154074634326005,0.1642,0.15689999999999998,0.07239235980809001,-0.1594193969343481,0.1594193969343481,0.0006381620931716656,1
feature_324,1462,104,13.262205471956225,14.315735576923077,1.0535301049668515,12.312100000000001,14.5897,6.615849551191287,0.15924335896924183,0.15924335896924183,0.0006381620931716656,1
feature_198,1457,104,0.5516643788606727,0.6371346153846154,0.0854702365239427,0.421,0.474,0.5377051946449523,0.1589537117646387,0.1589537117646387,0.0038289725590299937,6
feature_336,1456,104,9.656458310439561,10.855379807692307,1.198921497252746,9.06,9.49495,7.556130948920659,0.1586687029853557,0.1586687029853557,0.004467134652201659,7
feature_310,1462,104,0.3042941176470588,0.31118557692307697,0.0068914592760181415,0.3011,0.3094,0.04345984588638992,0.15857072512482845,0.15857072512482845,0.0006381620931716656,1
feature_067,1457,104,13.468253328757722,62.207329807692304,48.73907647893458,0.9762,1.0128,307.5022930665586,0.15849987976637642,0.15849987976637642,0.0038289725590299937,6
feature_066,1457,104,706.7896903912148,704.9710125,-1.8186778912147474,706.7519,704.8969999999999,11.623078342670448,-0.15647127530217603,0.15647127530217603,0.0038289725590299937,6
feature_104,1461,104,-5.817932922655711e-06,-0.00013846153846153847,-0.00013264360553888276,0.0,0.0001,0.000850708638613734,-0.1559213102091348,0.1559213102091348,0.0012763241863433313,2
feature_360,1463,104,0.0027390293916609706,0.005840384615384616,0.0031013552237236456,0.0007,0.0008,0.020002568739022588,0.15504784731339416,0.15504784731339416,0.0,0
feature_579,573,45,0.016720942408376963,0.018211111111111112,0.0014901687027341487,0.0145,0.0167,0.00964013288785662,0.1545796847480462,0.1545796847480462,0.6056158264199106,949
feature_279,1461,104,0.04126440793976728,0.03814134615384615,-0.00312306178592113,0.0373,0.03385,0.020289164688217655,-0.15392756842940694,0.15392756842940694,0.0012763241863433313,2
feature_144,1461,104,0.12063559206023272,0.11119326923076923,-0.009442322829463487,0.1077,0.09975,0.061342785491063416,-0.15392719378286254,0.15392719378286254,0.0012763241863433313,2
feature_470,1457,104,5.316851750171586,6.080841346153846,0.7639895959822605,4.0185,4.5051000000000005,4.9833666916925035,0.153307922785587,0.153307922785587,0.0038289725590299937,6
feature_385,781,71,0.011244942381562099,0.013429577464788732,0.002184635083226633,0.0066,0.0089,0.01436562841639247,0.1520737568802607,0.1520737568802607,0.4562858966177409,715
feature_445,1462,104,0.6456683310533516,0.6670740384615385,0.021405707408186814,0.6505,0.6609999999999999,0.14125217772776266,0.15154249479567203,0.15154249479567203,0.0006381620931716656,1
feature_030,1462,103,0.18383214774281806,0.18879708737864076,0.004964939635822702,0.1866,0.1878,0.032943943011913765,0.15070872463648913,0.15070872463648913,0.0012763241863433313,2
feature_112,781,71,0.4569235595390525,0.46429295774647894,0.007369398207426436,0.4627,0.4647,0.04893948036768213,0.1505818646225946,0.1505818646225946,0.4562858966177409,715
feature_195,1460,103,0.28318698630136985,0.3423300970873786,0.05914311078600876,0.258,0.272,0.39518696433610084,0.14965855689437263,0.14965855689437263,0.0025526483726866626,4
feature_174,1462,104,0.319406292749658,0.3300442307692308,0.010637938019572801,0.3236,0.3265,0.07124688599023044,0.14931091895064022,0.14931091895064022,0.0006381620931716656,1
feature_172,1462,104,0.31940642954856363,0.3300384615384615,0.010632031989897872,0.3236,0.3265,0.07124300579846014,0.14923615126479792,0.14923615126479792,0.0006381620931716656,1
feature_443,1462,104,0.6325339945280438,0.6537211538461538,0.021187159318109994,0.6417999999999999,0.6452,0.14355204755671536,0.14759217774124225,0.14759217774124225,0.0006381620931716656,1
feature_521,1463,104,10.600730006835269,25.8089125,15.208182493164733,0.0,0.0,103.12299573442073,0.147476151025823,0.147476151025823,0.0,0
feature_025,1462,103,1.2055668946648426,1.1794000000000002,-0.026166894664842344,1.2833,1.2813,0.17760047570306497,-0.14733572396839456,0.14733572396839456,0.0012763241863433313,2
feature_467,1460,103,6.167931506849316,7.445026213592232,1.2770947067429166,5.6328,5.9115,8.673723727949763,0.14723718979285355,0.14723718979285355,0.0025526483726866626,4
feature_170,1462,104,0.6827922024623804,0.7059528846153846,0.023160682153004264,0.68565,0.6969,0.15746797134498902,0.14708186023596276,0.14708186023596276,0.0006381620931716656,1
feature_318,1462,104,3.2003329685362525,3.0262288461538462,-0.17410412238240625,2.90395,2.8289999999999997,1.2159299661071454,-0.14318597882722509,0.14318597882722509,0.0006381620931716656,1
feature_278,1454,104,0.0011207015130674002,0.0010721153846153845,-4.858612845201572e-05,0.0011,0.001,0.0003400339387536143,-0.1428861149275479,0.1428861149275479,0.00574345883854499,9
feature_587,1462,104,0.016391792065663473,0.01764326923076923,0.0012514771651057563,0.0148,0.0168,0.008807535393245906,0.14209164189853346,0.14209164189853346,0.0006381620931716656,1
feature_207,1457,104,20.210871654083732,22.692019230769233,2.481147576685501,19.66,20.299999999999997,17.497556438702528,0.14179966130570643,0.14179966130570643,0.0038289725590299937,6
feature_494,1463,104,0.8944098427887902,1.8290673076923079,0.9346574649035176,0.2308,0.23785,6.615200266560572,0.14128936800721717,0.14128936800721717,0.0,0
feature_331,1460,103,0.08264486301369862,0.09155242718446603,0.008907564170767407,0.0845,0.0867,0.063424505382566,0.1404435733008633,0.1404435733008633,0.0025526483726866626,4
feature_377,1461,104,0.0015750855578370976,0.0015096153846153846,-6.5470173221713e-05,0.0015,0.0015,0.0004665400582248408,-0.14033130074794306,0.14033130074794306,0.0012763241863433313,2
feature_574,1463,104,9.41139090909091,5.658487500000001,-3.7529034090909095,2.9696,3.097,26.920150379391046,-0.13940870894851973,0.13940870894851973,0.0,0
feature_332,1456,104,2.5411085164835168,3.3267490384615384,0.7856405219780216,2.0655,2.03715,5.645225833657501,0.13916901557665598,0.13916901557665598,0.004467134652201659,7
feature_340,1457,104,12.254869938229238,48.55767596153846,36.302806023309216,0.0462,0.05275,261.73845149875376,0.13869878810481948,0.13869878810481948,0.0038289725590299937,6
feature_335,1457,104,3.3736224433768016,4.173675,0.8000525566231986,2.5089,2.57665,5.781558467381748,0.13838008577391636,0.13838008577391636,0.0038289725590299937,6
feature_010,1461,104,6.228610540725506e-05,0.0013182692307692307,0.0012559831253619756,0.0003,0.00205,0.009302105069446658,0.13502138666303934,0.13502138666303934,0.0012763241863433313,2
feature_454,1462,104,7.910945485636114,7.501317307692309,-0.4096281779438051,7.4352,7.196200000000001,3.0596604010061013,-0.13388027567017177,0.13388027567017177,0.0006381620931716656,1
feature_441,1462,104,0.8004476744186046,0.8250413461538462,0.024593671735241518,0.8061499999999999,0.8089,0.18421271107607257,0.1335069202965332,0.1335069202965332,0.0006381620931716656,1
feature_359,1463,104,0.019777033492822966,0.020724999999999997,0.000947966507177031,0.0196,0.01935,0.007136357506797489,0.13283618516506193,0.13283618516506193,0.0,0
feature_011,1461,104,0.9644611225188228,0.9628307692307693,-0.0016303532880534988,0.9659,0.963,0.012452051783214598,-0.1309304937400935,0.1309304937400935,0.0012763241863433313,2
feature_214,1439,104,0.08376601806810284,0.07638365384615384,-0.007382364221949003,0.0756,0.0738,0.05645567199791888,-0.13076390663140347,0.13076390663140347,0.015315890236119975,24
feature_572,1463,104,29.191639644565964,18.01961346153846,-11.172026183027505,8.65,8.7,86.30468130478187,-0.12944866969120594,0.12944866969120594,0.0,0
feature_128,1454,104,3.189916781292985,3.2238557692307697,0.03393898793778449,3.195,3.2375,0.26417454262867024,0.12847183381136731,0.12847183381136731,0.00574345883854499,9
feature_222,1463,104,0.008354613807245385,0.015384615384615382,0.0070300015773699966,0.0023,0.0023499999999999997,0.055936767099401666,0.12567765249781826,0.12567765249781826,0.0,0
feature_182,1462,104,10.815259917920656,10.2925,-0.5227599179206557,10.23,9.985,4.164050577644839,-0.12554120277192343,0.12554120277192343,0.0006381620931716656,1
feature_009,1461,104,-0.0007152635181382613,-0.00260769230769231,-0.0018924287895540487,-0.0013,-0.0018,0.015116189521664191,-0.125192184633691,0.125192184633691,0.0012763241863433313,2
feature_272,1457,103,41.15156609471517,43.371633009708745,2.2200669149935734,39.5847,45.3547,17.737513289361313,0.12516224110879937,0.12516224110879937,0.004467134652201659,7
feature_588,1462,104,0.005259507523939808,0.005618269230769231,0.0003587617068294231,0.0046,0.0053,0.0028670715096651396,0.12513176096934003,0.12513176096934003,0.0006381620931716656,1
feature_093,1461,104,-0.0005655030800821353,-0.00018942307692307694,0.0003760800031590584,-0.0002,0.0,0.003009833796536164,0.1249504220438571,0.1249504220438571,0.0012763241863433313,2
feature_343,1457,104,6.154236238846946,6.818742307692308,0.6645060688453626,5.9979,6.20955,5.371825069596769,0.12370210500827852,0.12370210500827852,0.0038289725590299937,6
feature_080,1439,104,-0.018120708825573314,-0.024204807692307692,-0.006084098866734378,-0.0087,-0.00935,0.04922601878995139,-0.12359518434134141,0.12359518434134141,0.015315890236119975,24
feature_019,1454,103,12.479256052269603,12.506132038834949,0.0268759865653454,12.4998,12.4896,0.217965260098252,0.12330399143987686,0.12330399143987686,0.006381620931716656,10
feature_485,1439,104,202.92620903405142,176.0055971153846,-26.920611918666822,113.5201,99.4493,218.69001540828836,-0.12309941022413284,0.12309941022413284,0.015315890236119975,24
feature_134,1455,104,39.41640233676976,39.050279807692306,-0.366122529077451,38.992,38.698350000000005,2.9904760832493906,-0.12242951252083906,0.12242951252083906,0.005105296745373325,8
feature_087,1463,104,0.9825244702665756,0.9809548076923077,-0.0015696625742679382,0.9875,0.98715,0.012847842091247771,-0.12217324614669933,0.12217324614669933,0.0,0
feature_089,1413,103,0.18826999292285915,0.19464660194174757,0.006376609018888424,0.1903,0.1855,0.05237286447618119,0.1217540625792668,0.1217540625792668,0.03254626675175495,51
feature_204,1457,104,27.641543033630747,96.33493653846152,68.69339350483077,0.1575,0.1718,565.1012386167343,0.12155944600825823,0.12155944600825823,0.0038289725590299937,6
feature_418,1461,104,322.5749663928816,287.7276673076923,-34.84729908518932,306.5342,258.74265,287.70448241162677,-0.12112184972958581,0.12112184972958581,0.0012763241863433313,2
feature_499,1461,104,265.7990736481862,226.6257798076923,-39.1732938404939,0.0,0.0,324.77134168195846,-0.12061807435846804,0.12061807435846804,0.0012763241863433313,2
feature_137,1457,103,122.27824296499658,128.55922330097087,6.2809803359742915,116.6,136.5,52.2530147577518,0.12020321440003613,0.12020321440003613,0.004467134652201659,7
feature_339,1457,104,9.280361839396019,10.009767307692307,0.7294054682962887,9.4583,9.7945,6.074701971319436,0.12007263430206776,0.12007263430206776,0.0038289725590299937,6
feature_410,1457,103,4.9126717227179135,5.165185436893204,0.2525137141752909,4.6972,5.3351,2.122977939052172,0.11894316447208515,0.11894316447208515,0.004467134652201659,7
feature_027,1462,103,6.648314158686731,6.50114077669903,-0.14717338198770147,7.26475,7.257999999999999,1.244249271997308,-0.11828287570661314,0.11828287570661314,0.0012763241863433313,2
feature_363,1413,103,332.2118511677283,348.5162077669903,16.304356599262007,308.4376,332.3357,138.80192793728307,0.11746491451205957,0.11746491451205957,0.03254626675175495,51
feature_106,1457,104,0.000562525737817433,0.0002173076923076923,-0.0003452180455097407,0.0002,0.0,0.0029879127490006346,-0.11553819489046513,0.11553819489046513,0.0038289725590299937,6
feature_201,1456,104,7.800068681318682,8.389423076923077,0.5893543956043947,6.755,7.085,5.1044949288971635,0.11545792557614039,0.11545792557614039,0.004467134652201659,7
feature_476,1457,104,20.018234660260813,21.72812980769231,1.7098951474314958,15.928,17.5834,14.93958973418616,0.11445395608948715,0.11445395608948715,0.0038289725590299937,6
feature_576,1463,104,5.69223014354067,3.7563278846153847,-1.9359022589252857,1.6245,1.63325,16.921368702380114,-0.1144057725456326,0.1144057725456326,0.0,0
feature_270,1458,104,29.323677023319622,28.371660576923077,-0.952016446396545,28.85895,27.61625,8.402012633351179,-0.11330814269638026,0.11330814269638026,0.003190810465858328,5
feature_047,1462,104,1.1765340629274965,1.197976923076923,0.021442860149426535,1.2500499999999999,1.2717,0.18963690625019128,0.11307324388184542,0.11307324388184542,0.0006381620931716656,1
feature_008,1461,104,1.4623094455852155,1.4706192307692305,0.00830978518401504,1.4611,1.4685000000000001,0.07389656150907685,0.11245158116043509,0.11245158116043509,0.0012763241863433313,2
feature_075,1439,104,-0.0070705350938151485,-0.004585576923076921,0.002484958170738227,-0.0063,-0.005549999999999999,0.022292167022524706,0.1114722569693358,0.1114722569693358,0.015315890236119975,24
feature_135,1458,104,118.38203017832647,112.0576923076923,-6.324337870634167,109.0,103.0,57.54462723964513,-0.10990318599678131,0.10990318599678131,0.003190810465858328,5
feature_408,1458,104,5.359734293552813,5.077336538461538,-0.2823977550912744,4.94955,4.7464,2.5781176672891375,-0.10953641048828176,0.10953641048828176,0.003190810465858328,5
feature_088,1463,104,1807.4316734791526,1813.2076903846157,5.776016905463166,1809.2492,1809.81725,53.53726220241346,0.10788779007087111,0.10788779007087111,0.0,0
feature_271,1457,104,45.92827062457104,47.8544173076923,1.9261466831212601,45.5121,47.2662,17.86643760258941,0.10780809951963231,0.10780809951963231,0.0038289725590299937,6
feature_383,519,30,0.548846050096339,0.4059933333333333,-0.1428527167630057,0.38,0.3113,1.3410197897865856,-0.10652543523294296,0.10652543523294296,0.6496490108487556,1018
feature_155,1454,103,0.5150729023383769,0.395631067961165,-0.1194418343772119,0.31,0.38,1.1224267752591635,-0.10641392116615651,0.10641392116615651,0.006381620931716656,10
feature_428,1454,103,4.295597386519945,3.1641281553398057,-1.131469231180139,2.4927,3.0225,10.632730122912243,-0.10641380135680865,0.10641380135680865,0.006381620931716656,10
feature_580,573,45,0.005372076788830715,0.0056999999999999985,0.0003279232111692834,0.0046,0.0054,0.003115985835278885,0.10523899289161365,0.10523899289161365,0.6056158264199106,949
feature_561,1462,104,32.15216190150479,34.15173365384616,1.9995717523413674,29.50875,30.957500000000003,19.026081423650705,0.10509635209779795,0.10509635209779795,0.0006381620931716656,1
feature_239,1461,104,0.004584804928131417,0.004435576923076923,-0.00014922800505449366,0.0044,0.0042,0.0014414052325399055,-0.10352952916060838,0.10352952916060838,0.0012763241863433313,2
feature_486,1439,104,300.5426724113968,329.67441057692304,29.131738165526258,248.9805,267.75260000000003,287.3640702281875,0.10137571528129313,0.10137571528129313,0.015315890236119975,24
feature_288,1460,104,0.0039039041095890407,0.004200961538461537,0.0002970574288724964,0.0036,0.00415,0.002936095295730202,0.10117431450692023,0.10117431450692023,0.0019144862795149968,3
feature_000,1457,104,3014.947316403569,3007.52625,-7.421066403569057,3012.68,2989.3149999999996,73.62178674853077,-0.10079986823624809,0.10079986823624809,0.0038289725590299937,6
feature_497,1413,103,11.78714210898797,12.285918446601942,0.4987763376139718,10.8846,11.4069,4.9566469784566225,0.10062777110854047,0.10062777110854047,0.03254626675175495,51
feature_086,1463,104,2.4016230348598766,2.405367307692308,0.0037442728324315055,2.4036,2.4093,0.03733186120689418,0.1002969772034843,0.1002969772034843,0.0,0
feature_101,1457,104,-5.765271105010297e-06,-2.7884615384615386e-05,-2.211934427960509e-05,0.0,0.0,0.00022076237351255197,-0.10019526392864879,0.10019526392864879,0.0038289725590299937,6
feature_302,1462,103,0.40204220246238026,0.4217961165048544,0.01975391404247412,0.38045,0.3877,0.1975139946152524,0.10001273115332297,0.10001273115332297,0.0012763241863433313,2
feature_541,1455,104,9.59241615120275,9.880410576923076,0.28799442572032596,9.4593,9.398150000000001,2.896375799624502,0.09943268610297833,0.09943268610297833,0.005105296745373325,8
feature_245,519,30,1.7532115606936416,1.3233766666666666,-0.42983489402697495,1.192,1.0572,4.335614249231767,-0.0991404837510943,0.0991404837510943,0.6496490108487556,1018
feature_555,1221,86,57.51724512694513,61.00195116279071,3.4847060358455835,54.2784,58.80455,35.20755227346542,0.0989760949235847,0.0989760949235847,0.16592214422463306,260
feature_273,1449,104,20.155900414078676,20.534380769230772,0.3784803551520959,19.5809,19.61965,3.8304625092009634,0.09880800405772594,0.09880800405772594,0.008934269304403318,14
feature_003,1449,104,1399.290291994479,1355.7814346153848,-43.50885737909425,1285.2144,1281.5368,441.6916403756737,-0.09850505058707584,0.09850505058707584,0.008934269304403318,14
feature_083,1462,104,7.455438235294117,7.40466923076923,-0.050769004524886974,7.4792000000000005,7.3835999999999995,0.5162513849989246,-0.0983416335531821,0.0983416335531821,0.0006381620931716656,1
feature_238,1461,104,0.004780424366872005,0.004945192307692307,0.00016476794082030156,0.0046,0.0046,0.0016979477507117167,0.09703946470157103,0.09703946470157103,0.0012763241863433313,2
feature_559,1462,104,0.3244140902872777,0.3439,0.019485909712722294,0.2909,0.3104,0.20139186986927257,0.09675618844678775,0.09675618844678775,0.0006381620931716656,1
feature_483,1439,104,207.8032426685198,189.42007884615384,-18.383163822365958,148.6972,144.19495,192.86441252605448,-0.09531651579257804,0.09531651579257804,0.015315890236119975,24
feature_081,1439,104,-0.021261362056984017,-0.019658653846153843,0.001602708210830174,-0.0197,-0.0192,0.017021124441250673,0.09415994908926303,0.09415994908926303,0.015315890236119975,24
feature_517,519,30,1.7639612716763005,1.30538,-0.4585812716763005,1.167,1.0363,4.890663436682964,-0.09376667963627607,0.09376667963627607,0.6496490108487556,1018
feature_020,1463,104,1.4049505126452493,1.4065134615384616,0.0015629488932122904,1.4059,1.40685,0.01673693251882698,0.09338323444001259,0.09338323444001259,0.0,0
feature_044,1462,104,10.032246785225718,10.015957692307692,-0.016289092918025716,10.036999999999999,10.0078,0.17503759519923412,-0.09306053879159436,0.09306053879159436,0.0006381620931716656,1
feature_558,1462,104,0.9944912448700409,1.0022865384615385,0.007795293591497554,0.9721,0.9772,0.08385953711268757,0.09295655401749364,0.09295655401749364,0.0006381620931716656,1
feature_344,1457,104,23.271913040494162,22.44988461538461,-0.8220284251095507,23.3064,23.11665,8.895221076950302,-0.09241236592080075,0.09241236592080075,0.0038289725590299937,6
feature_424,1460,104,3.3540477397260275,2.773875961538462,-0.5801717781875655,2.66045,2.7172,6.3253650946585225,-0.0917214689595536,0.0917214689595536,0.0019144862795149968,3
feature_406,1455,104,6.713319587628866,6.972583653846153,0.2592640662172876,5.9201,6.08685,2.8295832878176426,0.09162623603747985,0.09162623603747985,0.005105296745373325,8
feature_118,1439,104,0.5984615010423906,0.5977221153846155,-0.0007393856577750935,0.599,0.5978,0.008101517448429837,-0.09126508243445115,0.09126508243445115,0.015315890236119975,24
feature_208,1457,104,73.43497597803706,70.87344230769232,-2.561533670344744,73.405,71.70150000000001,28.067142840732725,-0.09126449688449557,0.09126449688449557,0.0038289725590299937,6
feature_167,1462,103,1.2320109439124487,1.2893203883495143,0.05730944443706565,1.2,1.2,0.6327669145242083,0.09056959699000368,0.09056959699000368,0.0012763241863433313,2
feature_151,1460,104,14.232823287671232,11.444384615384614,-2.7884386722866186,10.974,11.430499999999999,31.002541178451466,-0.08994226170804161,0.08994226170804161,0.0019144862795149968,3
feature_544,1461,104,0.0025074606433949345,0.002533653846153846,2.6193202758911533e-05,0.0026,0.0026,0.00029552015522922185,0.08863423457054775,0.08863423457054775,0.0012763241863433313,2
feature_307,1462,104,0.12876080711354312,0.13117211538461537,0.002411308271072249,0.1295,0.13145,0.027467646411038542,0.08778721827812688,0.08778721827812688,0.0006381620931716656,1
feature_309,1462,104,0.12876128590971272,0.1311701923076923,0.002408906397979582,0.1295,0.13145,0.02747010529499158,0.08769192444336135,0.08769192444336135,0.0006381620931716656,1
feature_153,1460,104,0.011872328767123286,0.012686538461538456,0.0008142096944151692,0.0109,0.012650000000000002,0.009345677016570107,0.08712153148151346,0.08712153148151346,0.0019144862795149968,3
feature_352,1439,104,0.023432870048644888,0.022288461538461538,-0.00114440851018335,0.0219,0.02315,0.013157153635568708,-0.08697994580602796,0.08697994580602796,0.015315890236119975,24
feature_221,1463,104,0.060583321941216677,0.06260576923076923,0.002022447289552552,0.061,0.058300000000000005,0.02330522674165929,0.08678084585795184,0.08678084585795184,0.0,0
feature_526,1463,104,1.4489590567327408,1.3660653846153847,-0.0828936721173561,1.5571,1.5164499999999999,0.9584275329713078,-0.08648924333420382,0.08648924333420382,0.0,0
feature_254,1463,104,0.013995557074504443,0.01320673076923077,-0.0007888263052736738,0.015,0.014700000000000001,0.009132138563170602,-0.08637914326606537,0.08637914326606537,0.0,0
