feature,pass_count,fail_count,pass_mean,fail_mean,mean_difference_fail_minus_pass,pass_median,fail_median,overall_std,standardized_mean_difference,abs_standardized_mean_difference,missing_rate,missing_count
feature_420,1461,104,1.8155711841204656,1.9011971153846154,0.08562593126414986,1.6281,1.9497499999999999,3.057692275808107,0.02800344951047112,0.02800344951047112,0.0012763241863433313,2
feature_250,1463,104,109.54962337662337,111.07659423076925,1.5269708541458726,102.9943,106.0566,54.597273986975544,0.02796789551269793,0.02796789551269793,0.0,0
feature_354,1439,104,0.041945170257123,0.04158653846153845,-0.0003586317955845478,0.0443,0.04345,0.013067898600812283,-0.027443723473815115,0.027443723473815115,0.015315890236119975,24
feature_338,1456,104,3.0272789835164837,3.181793269230769,0.15451428571428538,2.5456,2.6252500000000003,5.645021949935593,0.02737177766262686,0.02737177766262686,0.004467134652201659,7
feature_390,1463,104,1.468733766233766,0.9132586538461539,-0.5554751123876122,0.8787,0.87005,20.3264151271033,-0.027327746133007983,0.027327746133007983,0.0,0
feature_268,1455,104,19.491305154639175,19.69175,0.20044484536082408,17.977,18.08,7.344404399628268,0.027292185241184357,0.027292185241184357,0.005105296745373325,8
feature_053,1460,103,4.5928726027397255,4.594368932038835,0.0014963292991092558,4.596,4.595,0.054949620183109386,0.02723093069839276,0.02723093069839276,0.0025526483726866626,4
feature_209,1457,104,0.03167467398764585,0.0,-0.03167467398764585,0.0,0.0,1.1680737221475166,-0.027117016149812535,0.027117016149812535,0.0038289725590299937,6
feature_074,1457,104,0.0028795470144131778,0.0,-0.0028795470144131778,0.0,0.0,0.10618967066673689,-0.027117016149812528,0.027117016149812528,0.0038289725590299937,6
feature_342,1457,104,0.00030693205216197666,0.0,-0.00030693205216197666,0.0,0.0,0.011318798885035097,-0.02711701614981252,0.02711701614981252,0.0038289725590299937,6
feature_478,1457,104,0.13726835964310227,0.0,-0.13726835964310227,0.0,0.0,5.062074635525537,-0.02711701614981251,0.02711701614981251,0.0038289725590299937,6
feature_206,1457,104,0.0013726835964310226,0.0,-0.0013726835964310226,0.0,0.0,0.05062074635525538,-0.027117016149812503,0.027117016149812503,0.0038289725590299937,6
feature_347,1457,104,0.009550240219629375,0.0,-0.009550240219629375,0.0,0.0,0.35218624965473616,-0.027117016149812493,0.027117016149812493,0.0038289725590299937,6
feature_444,1462,104,0.8953212038303695,0.8911288461538462,-0.004192357676523262,0.9033,0.8943,0.15552170737704213,-0.02695673644039566,0.02695673644039566,0.0006381620931716656,1
feature_490,1462,104,51.38633932968535,50.90006442307693,-0.486274906608422,48.489900000000006,49.5535,18.048612145684256,-0.026942509633611854,0.026942509633611854,0.0006381620931716656,1
feature_283,1461,104,2.8144331964407936,2.6571971153846152,-0.15723608105617837,2.6654,2.59355,5.8643238075385336,-0.026812312248865395,0.026812312248865395,0.0012763241863433313,2
feature_252,1463,104,4.758911893369788,3.0442971153846154,-1.7146147779851728,2.8641,2.9175,64.35475571189654,-0.0266431712624497,0.0266431712624497,0.0,0
feature_459,1462,104,2.8360637482900137,2.8709432692307693,0.034879520940755526,2.824,2.9279,1.3455762779675442,0.02592162295952488,0.02592162295952488,0.0006381620931716656,1
feature_496,1413,103,29.909042321302195,29.274001941747567,-0.6350403795546278,21.916,22.8348,24.62158630762343,-0.02579201728192485,0.02579201728192485,0.03254626675175495,51
feature_413,1449,104,25.693540579710145,24.48621923076923,-1.2073213489409156,20.2645,19.1426,47.30846281727361,-0.025520198227622175,0.025520198227622175,0.008934269304403318,14
feature_051,1462,104,157.32344671682625,158.79224326923077,1.4687965524045126,182.2799,193.0888,60.92510825477898,0.02410823048950922,0.02410823048950922,0.0006381620931716656,1
feature_583,1462,104,0.015290355677154584,0.015702884615384615,0.00041252893823003067,0.0138,0.0138,0.017179920787564994,0.024012272427275883,0.024012272427275883,0.0006381620931716656,1
feature_012,1461,104,199.96199514031488,199.88395769230766,-0.07803744800722257,199.5093,199.75560000000002,3.2572756729454815,-0.023957888690660022,0.023957888690660022,0.0012763241863433313,2
feature_162,1462,103,4807.294117647059,4653.233009708738,-154.06110793832067,1780.0,1790.0,6553.569317232143,-0.02350796954771318,0.02350796954771318,0.0012763241863433313,2
feature_524,1463,104,5.7199311688311685,5.235524038461539,-0.4844071303696298,4.8749,4.969,20.663414187041248,-0.02344274406856823,0.02344274406856823,0.0,0
feature_323,1462,104,5.3895737346101225,5.447486538461539,0.057912803851416506,5.444850000000001,5.4765,2.5188593358869564,0.02299167842614915,0.02299167842614915,0.0006381620931716656,1
feature_187,1462,104,17.923194186046512,18.120384615384616,0.1971904293381037,17.8,18.4,8.609911713011101,0.02290272373410218,0.02290272373410218,0.0006381620931716656,1
feature_540,1455,104,1.9417202061855672,1.9583278846153847,0.016607678429817474,1.7855,1.7892000000000001,0.7319283271893036,0.022690306977997475,0.022690306977997475,0.005105296745373325,8
feature_119,1463,104,0.9707637047163363,0.9709653846153846,0.00020167989904829042,0.9691,0.9701,0.00894856194452718,0.02253768821163887,0.02253768821163887,0.0,0
feature_148,1461,104,8.499317590691307,8.077825961538462,-0.421491629152845,7.9152,8.08085,18.740631069364888,-0.022490791670396464,0.022490791670396464,0.0012763241863433313,2
feature_584,1462,104,0.0038411764705882354,0.003922115384615385,8.093891402714956e-05,0.0036,0.0037,0.0037204448855646523,0.02175517082411112,0.02175517082411112,0.0006381620931716656,1
feature_077,1439,104,-0.007087074357192495,-0.006409615384615385,0.0006774589725771097,-0.01,-0.00865,0.03136823307920039,0.021596975859833122,0.021596975859833122,0.015315890236119975,24
feature_274,1449,104,136.4140935127674,134.59726538461538,-1.816828128152025,110.6014,110.75569999999999,85.60778449225228,-0.021222697666197082,0.021222697666197082,0.008934269304403318,14
feature_421,1461,104,4.18410636550308,4.039902884615385,-0.14420348088769508,3.9426,4.0389,6.913855226180046,-0.020857173916753898,0.020857173916753898,0.0012763241863433313,2
feature_552,1221,86,0.2763167076167076,0.28195930232558136,0.005642594708873738,0.1969999999999999,0.21785,0.27623064546809084,0.02042711336141576,0.02042711336141576,0.16592214422463306,260
feature_585,1462,104,3.0630234610123117,3.1353442307692303,0.07232076975691859,2.75765,2.7591,3.5780331508705934,0.020212437031032475,0.020212437031032475,0.0006381620931716656,1
feature_361,1463,104,39.959004511278195,39.61850961538461,-0.3404948958935847,39.7426,38.7372,17.056304026488174,-0.019962994055734554,0.019962994055734554,0.0,0
feature_287,1460,104,0.3769925342465754,0.2346798076923077,-0.14231272655426772,0.1382,0.15610000000000002,7.386342752978486,-0.019267008222287167,0.019267008222287167,0.0019144862795149968,3
feature_139,1449,104,417.10420082815733,412.0683432692307,-5.035857558926637,340.6819,329.588,263.30061396866864,-0.019125886123174313,0.019125886123174313,0.008934269304403318,14
feature_152,1460,104,1.2254723287671234,0.7932798076923078,-0.43219252107481565,0.4656,0.5216000000000001,23.364062814247543,-0.018498174932626107,0.018498174932626107,0.0019144862795149968,3
feature_432,1462,103,99.21857818057455,101.48333786407768,2.2647596835031294,57.6483,60.5054,126.18871499540555,0.017947402694334338,0.017947402694334338,0.0012763241863433313,2
feature_549,1221,86,0.6624850122850122,0.6742093023255815,0.011724290040569296,0.469,0.5033,0.6733457486710267,0.017411990888350253,0.017411990888350253,0.16592214422463306,260
feature_586,1462,104,0.02144473324213406,0.021650961538461536,0.00020622829632747572,0.0205,0.02055,0.012358175980665352,0.01668759990553012,0.01668759990553012,0.0006381620931716656,1
feature_297,1462,103,2346.191855061559,2295.0653291262133,-51.12652593534585,819.64155,824.0319999999999,3226.9242979623277,-0.015843732673750725,0.015843732673750725,0.0012763241863433313,2
feature_391,1439,104,0.010949061848505906,0.011051923076923077,0.00010286122841717156,0.0102,0.01,0.006737707837632237,0.015266501738567372,0.015266501738567372,0.015315890236119975,24
feature_177,1462,104,0.3950335157318741,0.39091346153846157,-0.004120054193412548,0.299,0.286,0.2829029611812174,-0.01456348910668839,0.01456348910668839,0.0006381620931716656,1
feature_448,1462,104,0.332493365253078,0.3291317307692307,-0.003361634483847298,0.2512,0.2417,0.23627532761965628,-0.01422761537446128,0.01422761537446128,0.0006381620931716656,1
feature_495,1463,104,6.810894736842105,6.764652884615385,-0.046241852226719615,6.6079,6.61925,3.2600194416023847,-0.014184532655422,0.014184532655422,0.0,0
feature_171,1462,104,0.12000896032831737,0.12083942307692307,0.0008304627486056954,0.1125,0.11535,0.06078486855133188,0.01366232696389534,0.01366232696389534,0.0006381620931716656,1
feature_393,1463,104,0.1340237867395762,0.1335076923076923,-0.0005160944318839122,0.134,0.1325,0.03840849260500818,-0.013436987418158072,0.013436987418158072,0.0,0
feature_306,1462,104,0.04860047879616963,0.048941346153846155,0.000340867357676522,0.0448,0.045799999999999993,0.025399957777037786,0.013419997020021618,0.013419997020021618,0.0006381620931716656,1
feature_320,1462,104,0.04307701778385773,0.043497115384615384,0.0004200976007576532,0.0399,0.0393,0.03188479233423949,0.013175484925662548,0.013175484925662548,0.0006381620931716656,1
feature_184,1462,104,0.1447218878248974,0.1461307692307692,0.001408881405871809,0.13325,0.1308,0.11019771063307962,0.012785033353033062,0.012785033353033062,0.0006381620931716656,1
feature_312,1462,104,0.16014876880984955,0.15867403846153844,-0.0014747303483111096,0.1216,0.1184,0.11731574841762066,-0.012570608534681667,0.012570608534681667,0.0006381620931716656,1
feature_350,1439,104,0.023189993050729676,0.023369230769230767,0.00017923771850109071,0.0188,0.01895,0.01432565504901551,0.012511659528854028,0.012511659528854028,0.015315890236119975,24
feature_367,1457,104,0.003775497597803706,0.0037423076923076923,-3.318990549601355e-05,0.0032,0.0033,0.002699080570067803,-0.012296744996826751,0.012296744996826751,0.0038289725590299937,6
feature_566,1214,80,2.61009176276771,2.6226737499999997,0.012581987232289649,2.1479,2.252,1.0327611589163015,0.012182862536670336,0.012182862536670336,0.1742182514358647,273
feature_015,1460,104,413.0992897260274,412.8999653846153,-0.19932434141207978,412.20425,412.54735,17.221094563789936,-0.011574429295057156,0.011574429295057156,0.0019144862795149968,3
feature_345,705,68,7.9753129078014195,7.782777941176471,-0.1925349666249483,5.5226,5.8988,17.51296529486415,-0.010993853033067512,0.010993853033067512,0.5067007019783025,794
feature_346,705,68,5.786559574468085,5.6007220588235285,-0.18583751564455664,3.025,3.4513499999999997,17.077498149928836,-0.010882010585685881,0.010882010585685881,0.5067007019783025,794
feature_589,1462,104,99.73649466484267,98.7362375,-1.0002571648426652,71.67665,76.05855,93.89191941652177,-0.010653282743164948,0.010653282743164948,0.0006381620931716656,1
feature_001,1457,103,2495.906115305422,2495.059708737865,-0.8464065675570964,2499.15,2500.85,80.40770497881121,-0.010526436089428728,0.010526436089428728,0.004467134652201659,7
feature_289,1460,104,2.5797009589041098,2.563083653846154,-0.01661730505795589,2.5513,2.5217,1.6169932742272342,-0.010276669249534973,0.010276669249534973,0.0019144862795149968,3
feature_036,1462,104,49.418170177838576,49.40612884615385,-0.012041331684727652,49.6004,49.6194,1.1826188859654572,-0.010181920674214029,0.010181920674214029,0.0006381620931716656,1
feature_034,1462,104,50.58183891928865,50.59387980769231,0.012040888403660688,50.3996,50.3806,1.1826181758105365,0.010181551958144198,0.010181551958144198,0.0006381620931716656,1
feature_094,1457,104,-2.9032258064516133e-05,-3.076923076923078e-05,-1.7369727047146482e-06,0.0,0.0,0.0001741347967703349,-0.009974874275160115,0.009974874275160115,0.0038289725590299937,6
feature_212,1439,104,0.05141091035441279,0.05172500000000001,0.00031408964558721914,0.0415,0.043300000000000005,0.031577643814254805,0.00994658269739025,0.00994658269739025,0.015315890236119975,24
feature_041,1439,104,3.351491869353718,3.3748490384615386,0.023357169107820486,3.074,3.093,2.3604249902068566,0.009895323598388768,0.009895323598388768,0.015315890236119975,24
feature_016,1460,104,9.906091575342467,9.928818269230769,0.022726693888301952,9.84715,9.9086,2.403866634483626,0.009454224108062412,0.009454224108062412,0.0019144862795149968,3
feature_156,1463,104,0.05804313055365686,0.05872788461538462,0.0006847540617277575,0.0488,0.0482,0.0791744877182338,0.00864867056879055,0.00864867056879055,0.0,0
feature_039,1462,104,118.68057920656635,118.66514807692307,-0.015431129643275199,118.4082,118.2566,1.8072208583386924,-0.00853859647097059,0.00853859647097059,0.0006381620931716656,1
feature_071,1457,104,104.3462796156486,104.08742115384615,-0.258858461802447,102.6512,100.6563,31.651898740791477,-0.008178291732901395,0.008178291732901395,0.0038289725590299937,6
feature_570,1463,104,530.5313482570061,530.4149557692308,-0.11639248777532885,532.4136,532.24635,17.49973601796463,-0.006651099631208397,0.006651099631208397,0.0,0
feature_308,1462,104,0.21842879616963062,0.21820961538461542,-0.000219180785015205,0.2194,0.22094999999999998,0.033593215620837266,-0.006524555061625333,0.006524555061625333,0.0006381620931716656,1
feature_154,1460,104,7.695783835616439,7.728674038461538,0.032890202845099026,7.48485,7.7067,5.239218953897178,0.006277691987015306,0.006277691987015306,0.0019144862795149968,3
feature_113,1463,104,0.94541989063568,0.9454846153846154,6.472474893537417e-05,0.9464,0.9475,0.01213287211602843,0.005334660113153912,0.005334660113153912,0.0,0
feature_472,1456,104,137.87286449175824,138.1059826923077,0.23311820054945542,138.32925,134.8724,47.698041338021866,0.004887374701560928,0.004887374701560928,0.004467134652201659,7
feature_223,1463,104,122.86227505126452,122.6256576923077,-0.23661735895682057,119.436,120.47205,55.15600267648893,-0.004289965687772407,0.004289965687772407,0.0,0
feature_002,1449,104,2200.5548855762595,2200.441876923077,-0.11300865318253273,2201.0667,2196.6889,29.513152057457155,-0.003829094668116907,0.003829094668116907,0.008934269304403318,14
feature_456,1462,104,12.323816894664844,12.351951923076923,0.02813502841207871,11.4484,10.70995,8.125875878592854,0.003462399479445508,0.003462399479445508,0.0006381620931716656,1
feature_427,1460,104,4.0578919178082185,4.067049038461539,0.009157120653320305,3.9354,4.023899999999999,3.0421444954151333,0.003010087346975515,0.003010087346975515,0.0019144862795149968,3
feature_108,1457,104,-0.010804941660947151,-0.010559615384615388,0.0002453262763317636,-0.0109,-0.015449999999999998,0.08675776525146273,0.002827715485993658,0.002827715485993658,0.0038289725590299937,6
feature_105,1457,104,-0.0004982841455044612,-0.0004923076923076934,5.976453196767859e-06,-0.0003,0.0,0.0032023291827482773,0.0018662832131576164,0.0018662832131576164,0.0038289725590299937,6
feature_132,1455,104,2.3185394501718215,2.3186173076923073,7.785752048583561e-05,2.3122,2.3236,0.05318080353310863,0.00146401549644439,0.00146401549644439,0.005105296745373325,8
feature_429,1463,104,4.1713712235133285,4.178489423076924,0.007118199563595162,3.4539,3.42295,6.435390493557366,0.0011061021970184054,0.0011061021970184054,0.0,0
feature_291,1463,104,0.01992617908407382,0.019926923076923078,7.439928492586345e-07,0.017,0.016300000000000002,0.02554882126842164,2.912043735568381e-05,2.912043735568381e-05,0.0,0
feature_005,1449,104,100.0,100.0,0.0,100.0,100.0,0.0,,,0.008934269304403318,14
feature_013,1460,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019144862795149968,3
feature_042,1462,104,70.0,70.0,0.0,70.0,70.0,0.0,,,0.0006381620931716656,1
feature_049,1462,104,1.0,1.0,0.0,1.0,1.0,0.0,,,0.0006381620931716656,1
feature_052,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_069,1457,104,1.0,1.0,0.0,1.0,1.0,0.0,,,0.0038289725590299937,6
feature_097,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_141,1449,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008934269304403318,14
feature_149,1460,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019144862795149968,3
feature_178,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_179,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_186,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_189,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_190,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_191,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_192,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_193,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_194,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_226,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_229,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_230,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_231,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_232,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_233,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_234,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_235,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_236,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_237,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_240,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_241,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_242,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_243,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_256,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_257,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_258,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_259,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_260,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_261,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_262,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_263,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_264,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_265,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_266,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_276,1449,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008934269304403318,14
feature_284,1460,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019144862795149968,3
feature_313,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_314,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_315,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_322,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_325,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_326,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_327,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_328,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_329,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_330,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_364,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_369,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_370,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_371,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_372,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_373,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_374,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_375,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_378,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_379,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_380,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_381,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_394,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_395,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_396,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_397,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_398,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_399,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_400,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_401,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_402,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_403,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_404,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_414,1449,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.008934269304403318,14
feature_422,1460,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0019144862795149968,3
feature_449,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_450,1439,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015315890236119975,24
feature_451,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_458,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_461,1462,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0006381620931716656,1
feature_462,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_463,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_464,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_465,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_466,1460,103,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0025526483726866626,4
feature_481,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_498,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_501,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_502,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_503,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_504,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_505,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_506,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_507,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_508,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_509,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_512,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_513,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_514,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_515,1457,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0038289725590299937,6
feature_528,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_529,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_530,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_531,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_532,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_533,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_534,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_535,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_536,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_537,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
feature_538,1454,104,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00574345883854499,9
